Date,Canton,Value
2020-10-16,Ticino,165.28
2020-10-16,Nidwalden,217.48
2020-10-16,Uri,145.47
2020-10-16,Solothurn,82.73
2020-10-16,St. Gallen,267.88
2020-10-16,Vaud,392.17
2020-10-16,Graubünden/Grison,150.72
2020-10-16,Obwalden,256.34
2020-10-16,Jura,542.09
2020-10-16,Thurgau,143.23
2020-10-16,Appenzell Ausserrhoden,215.45
2020-10-16,Luzern,177.75
2020-10-16,Schwyz,471.21
2020-10-16,Schaffhausen,86.59
2020-10-16,Valais/Wallis,605.31
2020-10-16,Appenzell Innerrhoden,464.54
2020-10-16,Neuchâtel,451.80
2020-10-16,Glarus,153.45
2020-10-16,Bern,169.86
2020-10-16,Aargau,142.39
2020-10-16,Basel Land,109.32
2020-10-16,Genève,488.31
2020-10-16,Zürich,212.43
2020-10-16,Fribourg/Freiburg,354.86
2020-10-16,Zug,311.42
2020-10-17,Zürich,241.43
2020-10-17,Obwalden,256.34
2020-10-17,Neuchâtel,484.59
2020-10-17,Basel Stadt,128.87
2020-10-17,Glarus,153.45
2020-10-17,Nidwalden,235.99
2020-10-17,Basel Land,124.25
2020-10-17,Genève,534.56
2020-10-17,Fribourg/Freiburg,404.12
2020-10-17,Appenzell Ausserrhoden,215.45
2020-10-17,Appenzell Innerrhoden,464.54
2020-10-17,Solothurn,82.73
2020-10-17,Liechtenstein,242.59
2020-10-17,Schaffhausen,86.59
2020-10-17,Graubünden/Grison,163.32
2020-10-17,Jura,629.26
2020-10-17,Aargau,156.84
2020-10-17,Valais/Wallis,682.65
2020-10-17,Zug,344.54
2020-10-17,Thurgau,181.94
2020-10-17,Uri,145.47
2020-10-17,St. Gallen,280.88
2020-10-17,Vaud,420.07
2020-10-17,Bern,200.20
2020-10-17,Ticino,192.45
2020-10-17,Schwyz,503.25
2020-10-17,Luzern,193.62
2020-10-18,Schwyz,503.25
2020-10-18,Obwalden,256.34
2020-10-18,Jura,674.21
2020-10-18,Aargau,168.65
2020-10-18,Genève,558.18
2020-10-18,Liechtenstein,252.91
2020-10-18,Nidwalden,249.87
2020-10-18,Uri,145.47
2020-10-18,Bern,219.23
2020-10-18,Vaud,453.61
2020-10-18,Fribourg/Freiburg,465.93
2020-10-18,Glarus,153.45
2020-10-18,Zürich,262.73
2020-10-18,Basel Land,131.54
2020-10-18,Valais/Wallis,735.56
2020-10-18,Thurgau,180.85
2020-10-18,Luzern,208.27
2020-10-18,Schaffhausen,86.59
2020-10-18,Appenzell Innerrhoden,464.54
2020-10-18,Basel Stadt,148.38
2020-10-18,Neuchâtel,506.08
2020-10-18,Ticino,234.90
2020-10-18,Zug,372.92
2020-10-18,Graubünden/Grison,182.48
2020-10-18,Appenzell Ausserrhoden,215.45
2020-10-18,St. Gallen,291.12
2020-10-18,Solothurn,82.73
2020-10-19,Graubünden/Grison,189.54
2020-10-19,Appenzell Ausserrhoden,264.33
2020-10-19,Glarus,222.76
2020-10-19,Zug,376.07
2020-10-19,Basel Stadt,162.76
2020-10-19,Schaffhausen,119.53
2020-10-19,Zürich,273.44
2020-10-19,Luzern,241.48
2020-10-19,Liechtenstein,278.72
2020-10-19,Obwalden,330.33
2020-10-19,Fribourg/Freiburg,528.06
2020-10-19,Valais/Wallis,889.94
2020-10-19,Vaud,510.05
2020-10-19,Neuchâtel,590.33
2020-10-19,Aargau,179.01
2020-10-19,Appenzell Innerrhoden,650.36
2020-10-19,Ticino,236.31
2020-10-19,Uri,222.33
2020-10-19,Nidwalden,266.06
2020-10-19,Schwyz,599.38
2020-10-19,Jura,708.26
2020-10-19,St. Gallen,353.16
2020-10-19,Bern,235.37
2020-10-19,Solothurn,131.77
2020-10-19,Thurgau,190.25
2020-10-19,Genève,612.24
2020-10-19,Basel Land,144.73
2020-10-20,Luzern,277.37
2020-10-20,Nidwalden,268.38
2020-10-20,Appenzell Ausserrhoden,324.08
2020-10-20,Schaffhausen,134.16
2020-10-20,Fribourg/Freiburg,589.56
2020-10-20,Glarus,245.03
2020-10-20,Thurgau,238.72
2020-10-20,Bern,252.86
2020-10-20,Zürich,284.36
2020-10-20,Ticino,270.28
2020-10-20,Schwyz,634.56
2020-10-20,Uri,238.79
2020-10-20,Basel Stadt,169.43
2020-10-20,Zug,397.36
2020-10-20,Solothurn,150.08
2020-10-20,Basel Land,168.33
2020-10-20,Genève,713.34
2020-10-20,Appenzell Innerrhoden,699.91
2020-10-20,Liechtenstein,314.85
2020-10-20,Valais/Wallis,1034.73
2020-10-20,Graubünden/Grison,195.59
2020-10-20,Jura,772.28
2020-10-20,Neuchâtel,658.18
2020-10-20,Obwalden,317.12
2020-10-20,Vaud,576.49
2020-10-20,Aargau,210.38
2020-10-20,St. Gallen,411.27
2020-10-21,Ticino,331.41
2020-10-21,Basel Land,188.46
2020-10-21,Nidwalden,291.51
2020-10-21,Luzern,312.78
2020-10-21,Solothurn,164.72
2020-10-21,Uri,266.24
2020-10-21,St. Gallen,473.12
2020-10-21,Aargau,242.19
2020-10-21,Valais/Wallis,1199.58
2020-10-21,Zug,424.95
2020-10-21,Jura,859.45
2020-10-21,Neuchâtel,748.66
2020-10-21,Glarus,289.58
2020-10-21,Basel Stadt,184.32
2020-10-21,Fribourg/Freiburg,664.23
2020-10-21,Schaffhausen,140.26
2020-10-21,Liechtenstein,389.69
2020-10-21,Appenzell Innerrhoden,836.17
2020-10-21,Bern,294.21
2020-10-21,Appenzell Ausserrhoden,374.77
2020-10-21,Thurgau,277.06
2020-10-21,Genève,801.03
2020-10-21,Vaud,650.19
2020-10-21,Graubünden/Grison,218.27
2020-10-21,Schwyz,710.58
2020-10-21,Zürich,337.02
2020-10-21,Obwalden,319.76
2020-10-22,Schwyz,748.28
2020-10-22,Valais/Wallis,1369.37
2020-10-22,Appenzell Ausserrhoden,391.06
2020-10-22,Bern,338.08
2020-10-22,Aargau,272.53
2020-10-22,Glarus,294.53
2020-10-22,Fribourg/Freiburg,745.18
2020-10-22,Luzern,349.16
2020-10-22,Graubünden/Grison,253.56
2020-10-22,Liechtenstein,485.17
2020-10-22,Appenzell Innerrhoden,929.08
2020-10-22,Jura,904.40
2020-10-22,Thurgau,324.45
2020-10-22,Vaud,728.53
2020-10-22,Genève,926.16
2020-10-22,Ticino,354.90
2020-10-22,Schaffhausen,171.97
2020-10-22,Neuchâtel,823.86
2020-10-22,Zug,461.22
2020-10-22,Basel Stadt,215.13
2020-10-22,St. Gallen,526.30
2020-10-22,Uri,260.75
2020-10-22,Solothurn,201.69
2020-10-22,Basel Land,206.85
2020-10-22,Obwalden,330.33
2020-10-22,Zürich,378.44
2020-10-22,Nidwalden,307.71
2020-10-23,Schwyz,770.90
2020-10-23,Vaud,829.39
2020-10-23,Genève,1063.51
2020-10-23,Solothurn,238.29
2020-10-23,Bern,406.00
2020-10-23,St. Gallen,586.77
2020-10-23,Ticino,427.06
2020-10-23,Obwalden,322.40
2020-10-23,Zürich,407.96
2020-10-23,Zug,489.60
2020-10-23,Thurgau,357.36
2020-10-23,Graubünden/Grison,283.30
2020-10-23,Nidwalden,323.90
2020-10-23,Fribourg/Freiburg,876.02
2020-10-23,Neuchâtel,912.64
2020-10-23,Aargau,301.71
2020-10-23,Jura,973.86
2020-10-23,Appenzell Ausserrhoden,477.97
2020-10-23,Luzern,397.99
2020-10-23,Basel Stadt,244.91
2020-10-23,Appenzell Innerrhoden,991.02
2020-10-23,Basel Land,234.61
2020-10-23,Liechtenstein,477.43
2020-10-23,Schaffhausen,193.92
2020-10-23,Glarus,326.71
2020-10-23,Uri,299.18
2020-10-23,Valais/Wallis,1550.20
2020-10-24,St. Gallen,606.66
2020-10-24,Appenzell Innerrhoden,1052.96
2020-10-24,Jura,1070.57
2020-10-24,Liechtenstein,505.82
2020-10-24,Appenzell Ausserrhoden,477.97
2020-10-24,Graubünden/Grison,315.05
2020-10-24,Vaud,881.32
2020-10-24,Basel Stadt,292.15
2020-10-24,Uri,299.18
2020-10-24,Neuchâtel,957.87
2020-10-24,Valais/Wallis,1678.42
2020-10-24,Ticino,499.80
2020-10-24,Solothurn,238.29
2020-10-24,Bern,464.16
2020-10-24,Aargau,339.79
2020-10-24,Zürich,439.85
2020-10-24,Thurgau,404.38
2020-10-24,Glarus,326.71
2020-10-24,Basel Land,269.32
2020-10-24,Obwalden,322.40
2020-10-24,Fribourg/Freiburg,979.88
2020-10-24,Luzern,431.69
2020-10-24,Zug,525.87
2020-10-24,Genève,1148.39
2020-10-24,Schaffhausen,193.92
2020-10-24,Schwyz,807.34
2020-10-24,Nidwalden,365.55
2020-10-25,Graubünden/Grison,331.69
2020-10-25,St. Gallen,613.75
2020-10-25,Glarus,326.71
2020-10-25,Valais/Wallis,1765.64
2020-10-25,Appenzell Ausserrhoden,477.97
2020-10-25,Neuchâtel,986.15
2020-10-25,Uri,299.18
2020-10-25,Basel Land,293.96
2020-10-25,Vaud,932.25
2020-10-25,Basel Stadt,325.52
2020-10-25,Nidwalden,363.23
2020-10-25,Ticino,572.25
2020-10-25,Schwyz,807.34
2020-10-25,Luzern,447.80
2020-10-25,Zürich,496.72
2020-10-25,Obwalden,322.40
2020-10-25,Zug,545.58
2020-10-25,Fribourg/Freiburg,1052.67
2020-10-25,Liechtenstein,560.01
2020-10-25,Appenzell Innerrhoden,1052.96
2020-10-25,Genève,1211.26
2020-10-25,Bern,502.81
2020-10-25,Schaffhausen,193.92
2020-10-25,Jura,1231.29
2020-10-25,Aargau,359.19
2020-10-25,Solothurn,238.29
2020-10-25,Thurgau,418.49
2020-10-26,Zug,577.91
2020-10-26,Aargau,392.02
2020-10-26,Solothurn,308.21
2020-10-26,Glarus,388.59
2020-10-26,Ticino,588.66
2020-10-26,Neuchâtel,1103.19
2020-10-26,Schaffhausen,347.60
2020-10-26,Valais/Wallis,1955.20
2020-10-26,Thurgau,464.78
2020-10-26,Vaud,1057.38
2020-10-26,St. Gallen,713.81
2020-10-26,Appenzell Ausserrhoden,617.37
2020-10-26,Graubünden/Grison,365.46
2020-10-26,Jura,1337.53
2020-10-26,Appenzell Innerrhoden,1028.18
2020-10-26,Basel Land,312.01
2020-10-26,Zürich,516.78
2020-10-26,Genève,1327.18
2020-10-26,Basel Stadt,329.11
2020-10-26,Obwalden,451.89
2020-10-26,Schwyz,922.94
2020-10-26,Uri,419.95
2020-10-26,Bern,540.11
2020-10-26,Luzern,494.44
2020-10-26,Fribourg/Freiburg,1176.29
2020-10-26,Nidwalden,379.43
2020-10-26,Liechtenstein,720.02
2020-10-27,Genève,1507.57
2020-10-27,Bern,577.02
2020-10-27,Ticino,642.44
2020-10-27,Uri,439.16
2020-10-27,Thurgau,556.66
2020-10-27,Schwyz,983.88
2020-10-27,Glarus,393.54
2020-10-27,Solothurn,337.49
2020-10-27,Basel Land,323.81
2020-10-27,Appenzell Ausserrhoden,648.15
2020-10-27,Zug,606.29
2020-10-27,Appenzell Innerrhoden,1133.48
2020-10-27,Basel Stadt,365.57
2020-10-27,Zürich,547.48
2020-10-27,Fribourg/Freiburg,1296.77
2020-10-27,Liechtenstein,722.60
2020-10-27,Valais/Wallis,2148.83
2020-10-27,St. Gallen,788.07
2020-10-27,Aargau,437.39
2020-10-27,Vaud,1181.26
2020-10-27,Neuchâtel,1302.23
2020-10-27,Obwalden,539.10
2020-10-27,Nidwalden,400.25
2020-10-27,Jura,1336.17
2020-10-27,Schaffhausen,339.06
2020-10-27,Graubünden/Grison,396.21
2020-10-27,Luzern,533.50
2020-10-28,Liechtenstein,771.63
2020-10-28,Uri,516.02
2020-10-28,Graubünden/Grison,432.00
2020-10-28,Basel Stadt,391.24
2020-10-28,Aargau,483.79
2020-10-28,Schwyz,1027.24
2020-10-28,St. Gallen,838.30
2020-10-28,Ticino,700.74
2020-10-28,Valais/Wallis,2284.89
2020-10-28,Vaud,1302.39
2020-10-28,Bern,628.23
2020-10-28,Schaffhausen,373.21
2020-10-28,Luzern,586.73
2020-10-28,Fribourg/Freiburg,1442.36
2020-10-28,Zürich,599.88
2020-10-28,Appenzell Ausserrhoden,735.05
2020-10-28,Solothurn,373.00
2020-10-28,Glarus,423.24
2020-10-28,Obwalden,502.10
2020-10-28,Basel Land,352.62
2020-10-28,Appenzell Innerrhoden,1158.25
2020-10-28,Nidwalden,397.94
2020-10-28,Jura,1374.30
2020-10-28,Neuchâtel,1413.63
2020-10-28,Zug,629.15
2020-10-28,Genève,1692.96
2020-10-28,Thurgau,608.74
2020-10-29,Graubünden/Grison,463.76
2020-10-29,Jura,1456.03
2020-10-29,Nidwalden,437.27
2020-10-29,Appenzell Innerrhoden,1232.58
2020-10-29,Basel Stadt,452.85
2020-10-29,Luzern,640.45
2020-10-29,Genève,1843.72
2020-10-29,Liechtenstein,828.41
2020-10-29,Obwalden,510.03
2020-10-29,Schaffhausen,424.44
2020-10-29,Basel Land,372.05
2020-10-29,Appenzell Ausserrhoden,805.66
2020-10-29,Neuchâtel,1568.00
2020-10-29,Glarus,465.31
2020-10-29,Zürich,667.27
2020-10-29,Fribourg/Freiburg,1564.10
2020-10-29,Solothurn,416.55
2020-10-29,Zug,643.35
2020-10-29,Bern,669.68
2020-10-29,Ticino,785.92
2020-10-29,Valais/Wallis,2422.99
2020-10-29,Vaud,1404.63
2020-10-29,St. Gallen,897.39
2020-10-29,Aargau,518.95
2020-10-29,Uri,516.02
2020-10-29,Thurgau,640.93
2020-10-29,Schwyz,1027.24
2020-10-30,Nidwalden,495.11
2020-10-30,Thurgau,680.72
2020-10-30,Appenzell Innerrhoden,1263.55
2020-10-30,Zürich,687.39
2020-10-30,Neuchâtel,1655.64
2020-10-30,St. Gallen,954.31
2020-10-30,Uri,614.83
2020-10-30,Basel Stadt,482.63
2020-10-30,Zug,653.59
2020-10-30,Genève,2039.72
2020-10-30,Liechtenstein,828.41
2020-10-30,Basel Land,395.65
2020-10-30,Obwalden,510.03
2020-10-30,Appenzell Ausserrhoden,774.89
2020-10-30,Ticino,852.15
2020-10-30,Schaffhausen,462.25
2020-10-30,Valais/Wallis,2541.32
2020-10-30,Vaud,1503.11
2020-10-30,Graubünden/Grison,516.18
2020-10-30,Bern,718.08
2020-10-30,Glarus,502.44
2020-10-30,Schwyz,1031.01
2020-10-30,Fribourg/Freiburg,1762.71
2020-10-30,Aargau,553.09
2020-10-30,Jura,1550.01
2020-10-30,Luzern,691.48
2020-10-30,Solothurn,472.56
2020-10-31,Liechtenstein,815.50
2020-10-31,Obwalden,510.03
2020-10-31,Nidwalden,497.42
2020-10-31,Basel Land,426.89
2020-10-31,Neuchâtel,1742.72
2020-10-31,Appenzell Ausserrhoden,774.89
2020-10-31,Glarus,502.44
2020-10-31,Zürich,721.38
2020-10-31,Luzern,739.09
2020-10-31,Vaud,1571.18
2020-10-31,Fribourg/Freiburg,1921.47
2020-10-31,Uri,614.83
2020-10-31,Bern,759.05
2020-10-31,Ticino,939.31
2020-10-31,Thurgau,691.21
2020-10-31,Valais/Wallis,2595.40
2020-10-31,Jura,1620.83
2020-10-31,Schaffhausen,462.25
2020-10-31,St. Gallen,969.67
2020-10-31,Zug,687.50
2020-10-31,Basel Stadt,506.25
2020-10-31,Appenzell Innerrhoden,1263.55
2020-10-31,Genève,2133.02
2020-10-31,Schwyz,1083.78
2020-10-31,Graubünden/Grison,513.66
2020-10-31,Solothurn,472.56
2020-10-31,Aargau,588.69
2020-11-01,Genève,2174.86
2020-11-01,Uri,614.83
2020-11-01,Nidwalden,548.32
2020-11-01,Zug,675.67
2020-11-01,Liechtenstein,965.19
2020-11-01,Bern,799.34
2020-11-01,Basel Land,468.54
2020-11-01,Fribourg/Freiburg,2013.72
2020-11-01,Jura,1769.30
2020-11-01,Zürich,746.04
2020-11-01,Appenzell Ausserrhoden,774.89
2020-11-01,Schwyz,1083.78
2020-11-01,Glarus,502.44
2020-11-01,Luzern,757.16
2020-11-01,Solothurn,472.56
2020-11-01,Graubünden/Grison,511.14
2020-11-01,Valais/Wallis,2630.29
2020-11-01,Obwalden,510.03
2020-11-01,Basel Stadt,522.68
2020-11-01,Thurgau,708.21
2020-11-01,Appenzell Innerrhoden,1263.55
2020-11-01,Vaud,1629.37
2020-11-01,Neuchâtel,1783.43
2020-11-01,Schaffhausen,462.25
2020-11-01,Aargau,616.99
2020-11-01,Ticino,962.52
2020-11-01,St. Gallen,976.76
2020-11-02,Aargau,640.77
2020-11-02,Jura,1848.30
2020-11-02,Basel Land,508.79
2020-11-02,Bern,835.67
2020-11-02,Solothurn,415.09
2020-11-02,Basel Stadt,542.19
2020-11-02,Valais/Wallis,2712.56
2020-11-02,Schwyz,1123.36
2020-11-02,Ticino,1049.41
2020-11-02,Thurgau,747.27
2020-11-02,Appenzell Ausserrhoden,861.79
2020-11-02,Nidwalden,559.89
2020-11-02,Fribourg/Freiburg,2107.85
2020-11-02,Graubünden/Grison,553.99
2020-11-02,St. Gallen,1036.84
2020-11-02,Zug,696.17
2020-11-02,Appenzell Innerrhoden,1275.94
2020-11-02,Zürich,760.70
2020-11-02,Luzern,759.36
2020-11-02,Genève,2244.53
2020-11-02,Schaffhausen,557.38
2020-11-02,Neuchâtel,1862.03
2020-11-02,Liechtenstein,1021.96
2020-11-02,Vaud,1756.00
2020-11-02,Uri,697.17
2020-11-02,Glarus,571.74
2020-11-02,Obwalden,478.32
2020-11-03,Aargau,672.43
2020-11-03,Genève,2334.83
2020-11-03,Schaffhausen,554.94
2020-11-03,Appenzell Innerrhoden,1294.52
2020-11-03,Appenzell Ausserrhoden,859.98
2020-11-03,Basel Stadt,571.97
2020-11-03,Liechtenstein,1050.35
2020-11-03,Nidwalden,583.02
2020-11-03,Obwalden,536.46
2020-11-03,Basel Land,536.21
2020-11-03,Glarus,633.62
2020-11-03,St. Gallen,1070.32
2020-11-03,Vaud,1842.34
2020-11-03,Jura,1994.03
2020-11-03,Neuchâtel,1928.75
2020-11-03,Solothurn,573.95
2020-11-03,Schwyz,1127.76
2020-11-03,Luzern,795.74
2020-11-03,Graubünden/Grison,603.89
2020-11-03,Thurgau,764.63
2020-11-03,Uri,680.70
2020-11-03,Zug,694.59
2020-11-03,Ticino,1082.80
2020-11-03,Valais/Wallis,2748.03
2020-11-03,Bern,865.53
2020-11-03,Fribourg/Freiburg,2236.49
2020-11-03,Zürich,769.44
2020-11-04,Solothurn,611.65
2020-11-04,Ticino,1117.61
2020-11-04,Appenzell Innerrhoden,1300.71
2020-11-04,Genève,2491.19
2020-11-04,Graubünden/Grison,637.67
2020-11-04,Zug,703.26
2020-11-04,Schaffhausen,611.04
2020-11-04,Bern,890.65
2020-11-04,Zürich,776.87
2020-11-04,Basel Land,542.11
2020-11-04,Aargau,704.82
2020-11-04,Nidwalden,652.43
2020-11-04,Vaud,1917.30
2020-11-04,St. Gallen,1082.54
2020-11-04,Obwalden,533.81
2020-11-04,Fribourg/Freiburg,2400.27
2020-11-04,Uri,732.85
2020-11-04,Thurgau,778.38
2020-11-04,Glarus,655.89
2020-11-04,Luzern,830.65
2020-11-04,Jura,2167.01
2020-11-04,Appenzell Ausserrhoden,883.51
2020-11-04,Schwyz,1088.18
2020-11-04,Valais/Wallis,2710.24
2020-11-04,Basel Stadt,604.83
2020-11-04,Liechtenstein,1058.09
2020-11-04,Neuchâtel,2008.48
2020-11-05,Schaffhausen,628.12
2020-11-05,Ticino,1210.72
2020-11-05,Valais/Wallis,2670.70
2020-11-05,Thurgau,803.70
2020-11-05,Bern,931.81
2020-11-05,Nidwalden,657.06
2020-11-05,Genève,2571.87
2020-11-05,Obwalden,557.60
2020-11-05,Appenzell Ausserrhoden,932.40
2020-11-05,Solothurn,636.18
2020-11-05,Glarus,715.29
2020-11-05,Luzern,850.92
2020-11-05,Neuchâtel,2079.16
2020-11-05,Jura,2164.29
2020-11-05,Zürich,804.62
2020-11-05,Liechtenstein,1076.16
2020-11-05,Basel Stadt,620.74
2020-11-05,Graubünden/Grison,641.70
2020-11-05,Appenzell Innerrhoden,1263.55
2020-11-05,Schwyz,1082.52
2020-11-05,Uri,765.79
2020-11-05,Vaud,1970.11
2020-11-05,Basel Land,582.02
2020-11-05,Fribourg/Freiburg,2581.31
2020-11-05,St. Gallen,1079.19
2020-11-05,Aargau,732.69
2020-11-05,Zug,719.82
2020-11-06,Appenzell Ausserrhoden,914.29
2020-11-06,Basel Land,583.41
2020-11-06,Neuchâtel,2111.39
2020-11-06,Schaffhausen,650.07
2020-11-06,Obwalden,623.66
2020-11-06,Glarus,727.67
2020-11-06,Luzern,841.40
2020-11-06,St. Gallen,1091.20
2020-11-06,Appenzell Innerrhoden,1170.64
2020-11-06,Basel Stadt,615.10
2020-11-06,Valais/Wallis,2582.61
2020-11-06,Schwyz,1067.45
2020-11-06,Jura,2217.41
2020-11-06,Graubünden/Grison,668.92
2020-11-06,Fribourg/Freiburg,2637.79
2020-11-06,Vaud,1989.63
2020-11-06,Zug,726.13
2020-11-06,Thurgau,810.57
2020-11-06,Zürich,867.61
2020-11-06,Uri,746.58
2020-11-06,Bern,935.38
2020-11-06,Genève,2588.69
2020-11-06,Aargau,752.24
2020-11-06,Liechtenstein,1076.16
2020-11-06,Nidwalden,680.19
2020-11-06,Ticino,1232.51
2020-11-06,Solothurn,665.46
2020-11-07,Luzern,841.40
2020-11-07,Schwyz,1066.82
2020-11-07,Vaud,2018.78
2020-11-07,Obwalden,623.66
2020-11-07,Glarus,727.67
2020-11-07,Zürich,846.96
2020-11-07,Appenzell Ausserrhoden,914.29
2020-11-07,Liechtenstein,1096.80
2020-11-07,St. Gallen,1089.43
2020-11-07,Fribourg/Freiburg,2711.21
2020-11-07,Bern,928.52
2020-11-07,Ticino,1264.49
2020-11-07,Appenzell Innerrhoden,1108.70
2020-11-07,Thurgau,789.95
2020-11-07,Jura,2128.88
2020-11-07,Basel Stadt,601.23
2020-11-07,Neuchâtel,2156.06
2020-11-07,Graubünden/Grison,674.47
2020-11-07,Solothurn,665.46
2020-11-07,Valais/Wallis,2507.89
2020-11-07,Uri,746.58
2020-11-07,Schaffhausen,650.07
2020-11-07,Basel Land,582.37
2020-11-07,Genève,2599.70
2020-11-07,Nidwalden,694.07
2020-11-07,Zug,707.21
2020-11-07,Aargau,758.07
2020-11-08,Neuchâtel,2165.11
2020-11-08,Genève,2588.09
2020-11-08,Bern,935.00
2020-11-08,Basel Stadt,596.61
2020-11-08,Liechtenstein,1125.19
2020-11-08,Glarus,727.67
2020-11-08,Solothurn,665.46
2020-11-08,Zug,696.96
2020-11-08,Graubünden/Grison,690.60
2020-11-08,Appenzell Innerrhoden,1108.70
2020-11-08,Schwyz,1066.82
2020-11-08,Jura,2067.58
2020-11-08,Obwalden,623.66
2020-11-08,Thurgau,788.14
2020-11-08,Fribourg/Freiburg,2751.68
2020-11-08,Luzern,845.06
2020-11-08,Ticino,1244.68
2020-11-08,St. Gallen,1091.99
2020-11-08,Zürich,833.35
2020-11-08,Nidwalden,710.27
2020-11-08,Basel Land,568.84
2020-11-08,Vaud,2042.68
2020-11-08,Valais/Wallis,2454.10
2020-11-08,Appenzell Ausserrhoden,914.29
2020-11-08,Aargau,753.84
2020-11-08,Uri,746.58
2020-11-08,Schaffhausen,650.07
2020-11-09,Basel Land,563.63
2020-11-09,Appenzell Ausserrhoden,843.68
2020-11-09,Nidwalden,705.64
2020-11-09,Zürich,833.09
2020-11-09,Basel Stadt,597.64
2020-11-09,Genève,2625.13
2020-11-09,Uri,697.17
2020-11-09,Schaffhausen,603.72
2020-11-09,Appenzell Innerrhoden,1220.19
2020-11-09,Zug,688.28
2020-11-09,Solothurn,710.85
2020-11-09,Liechtenstein,1078.74
2020-11-09,Ticino,1245.81
2020-11-09,Graubünden/Grison,671.95
2020-11-09,Luzern,825.28
2020-11-09,Fribourg/Freiburg,2697.72
2020-11-09,Bern,925.43
2020-11-09,Thurgau,781.63
2020-11-09,Neuchâtel,2142.49
2020-11-09,Vaud,2054.57
2020-11-09,Valais/Wallis,2358.74
2020-11-09,Jura,2030.81
2020-11-09,Glarus,727.67
2020-11-09,Schwyz,951.84
2020-11-09,St. Gallen,1074.66
2020-11-09,Obwalden,655.37
2020-11-09,Aargau,742.46
2020-11-10,Solothurn,706.82
2020-11-10,Fribourg/Freiburg,2730.35
2020-11-10,Zürich,834.27
2020-11-10,Bern,917.03
2020-11-10,Valais/Wallis,2224.13
2020-11-10,Luzern,825.04
2020-11-10,Genève,2559.46
2020-11-10,St. Gallen,1051.22
2020-11-10,Ticino,1270.72
2020-11-10,Appenzell Innerrhoden,1114.90
2020-11-10,Aargau,744.36
2020-11-10,Uri,699.91
2020-11-10,Graubünden/Grison,675.47
2020-11-10,Thurgau,731.36
2020-11-10,Jura,2034.90
2020-11-10,Schwyz,871.42
2020-11-10,Appenzell Ausserrhoden,800.23
2020-11-10,Schaffhausen,641.53
2020-11-10,Neuchâtel,2035.06
2020-11-10,Basel Land,585.50
2020-11-10,Glarus,742.52
2020-11-10,Zug,665.42
2020-11-10,Liechtenstein,1101.96
2020-11-10,Basel Stadt,599.69
2020-11-10,Nidwalden,726.47
2020-11-10,Obwalden,576.09
2020-11-10,Vaud,2054.32
2020-11-11,Zug,650.44
2020-11-11,Liechtenstein,1107.13
2020-11-11,Appenzell Ausserrhoden,812.91
2020-11-11,Obwalden,621.02
2020-11-11,Valais/Wallis,2100.57
2020-11-11,Glarus,787.07
2020-11-11,Bern,902.53
2020-11-11,Appenzell Innerrhoden,1121.09
2020-11-11,Genève,2479.58
2020-11-11,Zürich,833.88
2020-11-11,Fribourg/Freiburg,2730.03
2020-11-11,Basel Land,595.91
2020-11-11,Vaud,2016.03
2020-11-11,Luzern,802.33
2020-11-11,Schwyz,813.62
2020-11-11,Solothurn,720.00
2020-11-11,Thurgau,735.34
2020-11-11,Uri,639.53
2020-11-11,Basel Stadt,607.91
2020-11-11,Nidwalden,714.90
2020-11-11,Ticino,1319.96
2020-11-11,Jura,1987.22
2020-11-11,Aargau,724.66
2020-11-11,Graubünden/Grison,689.09
2020-11-11,Schaffhausen,653.73
2020-11-11,Neuchâtel,1993.21
2020-11-11,St. Gallen,1033.29
2020-11-12,Schwyz,776.55
2020-11-12,Zürich,797.65
2020-11-12,Fribourg/Freiburg,2719.99
2020-11-12,Vaud,1971.11
2020-11-12,Bern,895.09
2020-11-12,Valais/Wallis,1965.08
2020-11-12,Ticino,1307.51
2020-11-12,St. Gallen,1004.34
2020-11-12,Aargau,716.20
2020-11-12,Uri,677.96
2020-11-12,Thurgau,723.76
2020-11-12,Jura,1925.93
2020-11-12,Neuchâtel,1878.99
2020-11-12,Luzern,770.83
2020-11-12,Solothurn,716.34
2020-11-12,Glarus,764.79
2020-11-12,Basel Land,601.46
2020-11-12,Obwalden,615.73
2020-11-12,Nidwalden,703.33
2020-11-12,Genève,2404.50
2020-11-12,Schaffhausen,662.27
2020-11-12,Appenzell Ausserrhoden,791.18
2020-11-12,Zug,644.13
2020-11-12,Appenzell Innerrhoden,997.21
2020-11-12,Basel Stadt,618.69
2020-11-12,Liechtenstein,1071.00
2020-11-12,Graubünden/Grison,676.48
2020-11-13,Zug,655.96
2020-11-13,Bern,872.87
2020-11-13,Valais/Wallis,1818.84
2020-11-13,Ticino,1307.51
2020-11-13,Genève,2239.93
2020-11-13,Vaud,1927.31
2020-11-13,Appenzell Ausserrhoden,776.70
2020-11-13,Neuchâtel,1817.36
2020-11-13,Aargau,708.32
2020-11-13,Obwalden,660.66
2020-11-13,St. Gallen,975.58
2020-11-13,Zürich,782.13
2020-11-13,Liechtenstein,1071.00
2020-11-13,Nidwalden,652.43
2020-11-13,Schaffhausen,663.49
2020-11-13,Basel Land,604.93
2020-11-13,Glarus,744.99
2020-11-13,Solothurn,711.58
2020-11-13,Graubünden/Grison,648.76
2020-11-13,Jura,1849.66
2020-11-13,Basel Stadt,648.47
